        0.00045	 -0.008	  0.002	 -0.110	  1.556
        0.00046	 -0.008	  0.002	 -0.110	  1.617
        0.00046	 -0.008	  0.002	 -0.110	  1.678
        0.00046	 -0.008	  0.002	 -0.110	  1.709
        0.00047	 -0.008	  0.002	 -0.110	  1.770
        0.00047	 -0.008	  0.002	 -0.110	  1.709
        0.00047	 -0.008	  0.002	 -0.110	  1.770
        0.00048	 -0.008	  0.002	 -0.110	  1.678
        0.00048	 -0.008	  0.002	 -0.110	  1.587
        0.00048	 -0.008	  0.002	 -0.110	  1.617
        0.00049	 -0.008	  0.002	 -0.110	  1.587
        0.00049	 -0.008	  0.002	 -0.110	  1.678
        0.00049	 -0.008	  0.002	 -0.110	  1.526
        0.00050	 -0.008	  0.003	 -0.110	  1.373
        0.00050	 -0.008	  0.003	 -0.110	  1.434
        0.00050	 -0.007	  0.003	 -0.110	  1.556
        0.00051	 -0.007	  0.003	 -0.110	  1.709
        0.00051	 -0.007	  0.003	 -0.110	  1.617
        0.00051	 -0.007	  0.003	 -0.110	  1.587
        0.00052	 -0.007	  0.003	 -0.110	  1.465
        0.00052	 -0.007	  0.003	 -0.110	  1.404
        0.00052	 -0.007	  0.003	 -0.110	  1.465
        0.00053	 -0.007	  0.003	 -0.110	  1.373
        0.00053	 -0.006	  0.003	 -0.110	  1.373
        0.00053	 -0.006	  0.003	 -0.110	  1.312
        0.00054	 -0.006	  0.003	 -0.110	  1.343
        0.00054	 -0.006	  0.003	 -0.110	  1.526
        0.00054	 -0.006	  0.003	 -0.110	  1.617
        0.00055	 -0.006	  0.003	 -0.111	  1.465
        0.00055	 -0.006	  0.003	 -0.111	  1.526
        0.00055	 -0.005	  0.003	 -0.111	  1.495
        0.00056	 -0.005	  0.003	 -0.111	  1.587
        0.00056	 -0.005	  0.003	 -0.111	  1.587
        0.00056	 -0.005	  0.003	 -0.111	  1.404
        0.00057	 -0.005	  0.003	 -0.111	  1.343
        0.00057	 -0.005	  0.003	 -0.111	  1.190
        0.00057	 -0.005	  0.003	 -0.111	  1.160
        0.00058	 -0.005	  0.003	 -0.111	  1.312
        0.00058	 -0.005	  0.003	 -0.111	  1.465
        0.00058	 -0.005	  0.003	 -0.111	  1.495
        0.00059	 -0.005	  0.003	 -0.111	  1.465
        0.00059	 -0.005	  0.003	 -0.111	  1.678
        0.00059	 -0.005	  0.003	 -0.111	  1.740
        0.00060	 -0.004	  0.003	 -0.111	  1.709
        0.00060	 -0.004	  0.003	 -0.111	  1.740
        0.00060	 -0.004	  0.003	 -0.111	  1.678
        0.00061	 -0.004	  0.003	 -0.111	  1.770
        0.00061	 -0.004	  0.003	 -0.111	  1.678
        0.00061	 -0.004	  0.003	 -0.111	  1.495
        0.00062	 -0.004	  0.003	 -0.111	  1.404
        0.00062	 -0.004	  0.003	 -0.111	  1.251
        0.00062	 -0.004	  0.003	 -0.111	  1.160
        0.00063	 -0.004	  0.003	 -0.111	  1.129
        0.00063	 -0.004	  0.003	 -0.111	  1.160
        0.00063	 -0.004	  0.003	 -0.111	  1.343
        0.00064	 -0.004	  0.003	 -0.112	  1.526
        0.00064	 -0.004	  0.003	 -0.112	  1.526
        0.00064	 -0.004	  0.003	 -0.112	  1.587
        0.00065	 -0.004	  0.003	 -0.112	  1.648
        0.00065	 -0.004	  0.003	 -0.112	  1.617
        0.00065	 -0.004	  0.003	 -0.112	  1.343
        0.00066	 -0.004	  0.003	 -0.112	  1.251
        0.00066	 -0.004	  0.003	 -0.112	  1.251
        0.00066	 -0.004	  0.003	 -0.112	  1.404
        0.00067	 -0.004	  0.003	 -0.112	  1.434
        0.00067	 -0.004	  0.003	 -0.112	  1.465
        0.00067	 -0.004	  0.003	 -0.112	  1.404
        0.00068	 -0.004	  0.003	 -0.112	  1.251
        0.00068	 -0.004	  0.003	 -0.112	  1.373
        0.00068	 -0.004	  0.003	 -0.112	  1.404
        0.00069	 -0.004	  0.003	 -0.112	  1.373
        0.00069	 -0.004	  0.003	 -0.112	  1.404
        0.00069	 -0.004	  0.003	 -0.112	  1.404
        0.00070	 -0.004	  0.003	 -0.112	  1.251
        0.00070	 -0.005	  0.003	 -0.112	  1.038
        0.00070	 -0.005	  0.003	 -0.112	  1.038
        0.00071	 -0.005	  0.003	 -0.112	  1.099
        0.00071	 -0.005	  0.003	 -0.112	  1.068
        0.00071	 -0.005	  0.003	 -0.112	  1.007
        0.00072	 -0.005	  0.003	 -0.112	  0.946
        0.00072	 -0.005	  0.003	 -0.112	  0.641
        0.00072	 -0.005	  0.003	 -0.112	  0.763
        0.00073	 -0.005	  0.003	 -0.112	  0.671
        0.00073	 -0.005	  0.004	 -0.112	  0.793
        0.00073	 -0.005	  0.004	 -0.112	  0.793
        0.00074	 -0.005	  0.004	 -0.112	  0.885
        0.00074	 -0.005	  0.004	 -0.112	  1.007
        0.00074	 -0.005	  0.004	 -0.112	  0.916
        0.00075	 -0.005	  0.004	 -0.113	  0.763
        0.00075	 -0.005	  0.004	 -0.113	  0.855
        0.00075	 -0.005	  0.004	 -0.113	  0.855
        0.00076	 -0.005	  0.005	 -0.113	  0.732
        0.00076	 -0.005	  0.005	 -0.113	  0.763
        0.00076	 -0.005	  0.005	 -0.113	  0.763
        0.00077	 -0.005	  0.005	 -0.113	  0.824
        0.00077	 -0.005	  0.005	 -0.113	  0.702
        0.00077	 -0.005	  0.005	 -0.113	  0.671
        0.00078	 -0.005	  0.005	 -0.113	  0.702
        0.00078	 -0.005	  0.005	 -0.113	  0.671
        0.00078	 -0.005	  0.006	 -0.113	  0.671
        0.00079	 -0.005	  0.006	 -0.113	  0.793
        0.00079	 -0.005	  0.006	 -0.113	  1.068
        0.00079	 -0.005	  0.006	 -0.113	  1.221
        0.00080	 -0.005	  0.006	 -0.113	  1.038
        0.00080	 -0.005	  0.007	 -0.113	  1.099
        0.00080	 -0.005	  0.007	 -0.113	  1.068
        0.00081	 -0.005	  0.007	 -0.113	  1.038
        0.00081	 -0.005	  0.007	 -0.113	  0.946
        0.00081	 -0.005	  0.008	 -0.113	  0.916
        0.00082	 -0.005	  0.008	 -0.113	  0.824
        0.00082	 -0.005	  0.008	 -0.113	  0.885
        0.00082	 -0.005	  0.008	 -0.113	  0.977
        0.00083	 -0.005	  0.009	 -0.113	  0.977
        0.00083	 -0.004	  0.009	 -0.113	  0.885
        0.00083	 -0.004	  0.009	 -0.113	  0.732
        0.00084	 -0.004	  0.009	 -0.113	  0.732
        0.00084	 -0.004	  0.010	 -0.113	  0.702
        0.00084	 -0.004	  0.010	 -0.113	  0.671
        0.00085	 -0.004	  0.010	 -0.113	  0.641
        0.00085	 -0.003	  0.011	 -0.113	  0.641
        0.00085	 -0.003	  0.011	 -0.113	  0.702
        0.00086	 -0.003	  0.011	 -0.113	  0.580
        0.00086	 -0.003	  0.012	 -0.113	  0.641
        0.00086	 -0.003	  0.012	 -0.113	  0.488
        0.00087	 -0.002	  0.013	 -0.113	  0.427
        0.00087	 -0.002	  0.013	 -0.113	  0.305
        0.00087	 -0.002	  0.013	 -0.113	  0.336
        0.00088	 -0.002	  0.013	 -0.113	  0.397
        0.00088	 -0.002	  0.014	 -0.113	  0.305
        0.00088	 -0.002	  0.014	 -0.113	  0.092
        0.00089	 -0.001	  0.015	 -0.113	  0.092
        0.00089	 -0.001	  0.015	 -0.113	  0.244
        0.00089	 -0.001	  0.016	 -0.113	  0.366
        0.00090	 -0.001	  0.016	 -0.113	  0.305
        0.00090	 -0.001	  0.016	 -0.113	  0.153
        0.00090	 -0.000	  0.017	 -0.113	  0.061
        0.00091	 -0.000	  0.017	 -0.113	  0.000
        0.00091	  0.000	  0.018	 -0.113	  0.061
        0.00091	  0.000	  0.018	 -0.113	  0.000
        0.00092	  0.000	  0.019	 -0.113	  0.000
        0.00092	  0.001	  0.019	 -0.114	  0.061
        0.00092	  0.001	  0.020	 -0.114	  0.153
        0.00093	  0.001	  0.020	 -0.114	  0.092
        0.00093	  0.001	  0.020	 -0.114	  0.092
        0.00093	  0.001	  0.021	 -0.114	  0.122
        0.00094	  0.002	  0.021	 -0.114	  0.061
        0.00094	  0.002	  0.022	 -0.114	  0.000
        0.00094	  0.002	  0.022	 -0.114	  0.031
        0.00095	  0.002	  0.023	 -0.114	  0.000
        0.00095	  0.002	  0.023	 -0.114	  0.000
        0.00095	  0.002	  0.024	 -0.114	  0.153
        0.00096	  0.002	  0.024	 -0.114	  0.122
        0.00096	  0.002	  0.024	 -0.114	  0.122
        0.00096	  0.002	  0.025	 -0.114	  0.031
        0.00097	  0.003	  0.026	 -0.114	  0.000
        0.00097	  0.003	  0.026	 -0.114	  0.122
        0.00097	  0.003	  0.027	 -0.114	  0.183
        0.00098	  0.003	  0.027	 -0.114	  0.244
        0.00098	  0.003	  0.027	 -0.114	  0.153
        0.00098	  0.003	  0.028	 -0.114	  0.031
        0.00099	  0.003	  0.028	 -0.114	 -0.031
        0.00099	  0.003	  0.029	 -0.114	 -0.092
        0.00099	  0.003	  0.030	 -0.114	 -0.153
        0.00100	  0.003	  0.030	 -0.114	  0.000
        0.00100	  0.004	  0.031	 -0.114	  0.000
        0.00100	  0.004	  0.031	 -0.114	 -0.031
        0.00101	  0.004	  0.031	 -0.114	 -0.122
        0.00101	  0.004	  0.032	 -0.114	 -0.092
        0.00101	  0.004	  0.033	 -0.114	  0.000
        0.00102	  0.004	  0.033	 -0.114	  0.153
        0.00102	  0.004	  0.034	 -0.114	  0.153
        0.00102	  0.004	  0.034	 -0.114	  0.031
        0.00103	  0.004	  0.035	 -0.114	 -0.031
        0.00103	  0.004	  0.035	 -0.114	  0.000
        0.00103	  0.004	  0.036	 -0.114	  0.092
        0.00104	  0.004	  0.036	 -0.114	  0.122
        0.00104	  0.004	  0.037	 -0.114	  0.000
        0.00104	  0.004	  0.038	 -0.114	  0.031
        0.00105	  0.004	  0.038	 -0.114	  0.061
        0.00105	  0.004	  0.038	 -0.114	 -0.061
        0.00105	  0.004	  0.039	 -0.114	 -0.092
        0.00106	  0.004	  0.040	 -0.114	 -0.214
        0.00106	  0.004	  0.040	 -0.114	 -0.549
        0.00106	  0.004	  0.041	 -0.114	 -0.671
        0.00107	  0.004	  0.042	 -0.114	 -0.458
        0.00107	  0.004	  0.042	 -0.114	 -0.305
        0.00107	  0.004	  0.043	 -0.114	 -0.366
        0.00108	  0.004	  0.043	 -0.114	 -0.427
        0.00108	  0.004	  0.044	 -0.114	 -0.458
        0.00108	  0.004	  0.045	 -0.114	 -0.488
        0.00109	  0.004	  0.045	 -0.114	 -0.549
        0.00109	  0.004	  0.046	 -0.114	 -0.458
        0.00109	  0.004	  0.046	 -0.114	 -0.580
        0.00110	  0.004	  0.047	 -0.114	 -0.671
        0.00110	  0.004	  0.048	 -0.114	 -0.610
        0.00110	  0.004	  0.048	 -0.114	 -0.549
        0.00111	  0.004	  0.049	 -0.114	 -0.610
        0.00111	  0.004	  0.049	 -0.114	 -0.671
        0.00111	  0.004	  0.050	 -0.114	 -0.702
        0.00112	  0.004	  0.051	 -0.114	 -0.702
        0.00112	  0.003	  0.051	 -0.114	 -0.580
        0.00112	  0.003	  0.052	 -0.114	 -0.732
        0.00113	  0.003	  0.052	 -0.114	 -0.702
        0.00113	  0.003	  0.053	 -0.114	 -0.702
        0.00113	  0.003	  0.054	 -0.114	 -0.732
        0.00114	  0.003	  0.054	 -0.114	 -0.641
        0.00114	  0.003	  0.055	 -0.114	 -0.549
        0.00114	  0.003	  0.055	 -0.114	 -0.519
        0.00115	  0.003	  0.056	 -0.114	 -0.702
        0.00115	  0.003	  0.056	 -0.114	 -0.732
        0.00115	  0.003	  0.057	 -0.114	 -0.732
        0.00116	  0.003	  0.058	 -0.114	 -0.702
        0.00116	  0.003	  0.058	 -0.114	 -0.671
        0.00116	  0.003	  0.059	 -0.114	 -0.610
        0.00117	  0.003	  0.059	 -0.114	 -0.824
        0.00117	  0.003	  0.060	 -0.114	 -0.671
        0.00117	  0.003	  0.060	 -0.114	 -0.702
        0.00118	  0.003	  0.061	 -0.114	 -0.702
        0.00118	  0.004	  0.061	 -0.114	 -0.855
        0.00118	  0.004	  0.062	 -0.114	 -0.946
        0.00119	  0.004	  0.062	 -0.114	 -0.824
        0.00119	  0.004	  0.063	 -0.114	 -0.732
        0.00119	  0.004	  0.063	 -0.114	 -0.793
        0.00120	  0.004	  0.063	 -0.114	 -0.793
        0.00120	  0.004	  0.064	 -0.114	 -0.702
        0.00120	  0.004	  0.064	 -0.114	 -0.732
        0.00121	  0.004	  0.065	 -0.114	 -0.885
        0.00121	  0.004	  0.065	 -0.114	 -0.793
        0.00121	  0.004	  0.066	 -0.114	 -0.793
        0.00122	  0.004	  0.066	 -0.114	 -0.916
        0.00122	  0.004	  0.067	 -0.114	 -0.885
        0.00122	  0.004	  0.067	 -0.114	 -0.732
        0.00123	  0.004	  0.067	 -0.114	 -0.702
        0.00123	  0.004	  0.067	 -0.114	 -0.549
        0.00123	  0.004	  0.068	 -0.114	 -0.610
        0.00124	  0.004	  0.068	 -0.114	 -0.671
        0.00124	  0.004	  0.068	 -0.114	 -0.641
        0.00124	  0.004	  0.069	 -0.114	 -0.763
        0.00125	  0.004	  0.069	 -0.113	 -0.732
        0.00125	  0.004	  0.069	 -0.113	 -0.702
        0.00125	  0.005	  0.070	 -0.113	 -0.824
        0.00126	  0.005	  0.070	 -0.113	 -0.793
        0.00126	  0.005	  0.070	 -0.113	 -0.885
        0.00126	  0.005	  0.070	 -0.113	 -0.946
        0.00127	  0.005	  0.070	 -0.113	 -1.007
        0.00127	  0.005	  0.071	 -0.113	 -1.099
        0.00127	  0.005	  0.071	 -0.113	 -1.129
        0.00128	  0.005	  0.071	 -0.113	 -1.007
        0.00128	  0.005	  0.071	 -0.113	 -1.160
        0.00128	  0.005	  0.071	 -0.113	 -1.160
        0.00129	  0.005	  0.072	 -0.113	 -1.190
        0.00129	  0.005	  0.072	 -0.113	 -1.099
        0.00129	  0.005	  0.072	 -0.113	 -1.068
        0.00130	  0.005	  0.072	 -0.113	 -1.038
        0.00130	  0.005	  0.072	 -0.113	 -1.129
        0.00130	  0.005	  0.072	 -0.113	 -1.190
        0.00131	  0.005	  0.072	 -0.113	 -1.160
        0.00131	  0.005	  0.073	 -0.113	 -1.099
        0.00131	  0.005	  0.073	 -0.113	 -1.068
        0.00132	  0.005	  0.073	 -0.113	 -0.977
        0.00132	  0.004	  0.073	 -0.113	 -0.885
        0.00132	  0.004	  0.073	 -0.113	 -0.855
        0.00133	  0.004	  0.073	 -0.113	 -0.793
        0.00133	  0.004	  0.073	 -0.113	 -0.793
        0.00133	  0.004	  0.073	 -0.113	 -0.732
        0.00134	  0.004	  0.073	 -0.113	 -0.732
        0.00134	  0.004	  0.073	 -0.113	 -0.610
        0.00134	  0.004	  0.073	 -0.113	 -0.641
        0.00135	  0.004	  0.073	 -0.113	 -0.885
        0.00135	  0.004	  0.073	 -0.113	 -0.824
        0.00135	  0.004	  0.073	 -0.113	 -0.793
        0.00136	  0.004	  0.074	 -0.113	 -0.702
        0.00136	  0.004	  0.074	 -0.113	 -0.702
        0.00136	  0.004	  0.074	 -0.113	 -0.793
        0.00137	  0.004	  0.074	 -0.113	 -0.916
        0.00137	  0.004	  0.074	 -0.113	 -1.129
        0.00137	  0.004	  0.074	 -0.113	 -1.129
        0.00138	  0.004	  0.074	 -0.113	 -1.038
        0.00138	  0.004	  0.074	 -0.113	 -1.068
        0.00138	  0.004	  0.074	 -0.113	 -1.160
        0.00139	  0.003	  0.074	 -0.113	 -1.129
        0.00139	  0.003	  0.074	 -0.113	 -1.190
        0.00139	  0.003	  0.074	 -0.113	 -1.251
        0.00140	  0.003	  0.074	 -0.113	 -1.373
        0.00140	  0.004	  0.074	 -0.113	 -1.465
        0.00140	  0.004	  0.074	 -0.113	 -1.343
        0.00141	  0.004	  0.074	 -0.113	 -1.282
        0.00141	  0.004	  0.074	 -0.113	 -1.038
        0.00141	  0.004	  0.074	 -0.113	 -0.977
        0.00142	  0.004	  0.074	 -0.113	 -1.129
        0.00142	  0.004	  0.074	 -0.113	 -1.221
        0.00142	  0.004	  0.074	 -0.113	 -1.221
        0.00143	  0.004	  0.074	 -0.113	 -1.068
        0.00143	  0.004	  0.074	 -0.113	 -0.916
        0.00143	  0.004	  0.074	 -0.113	 -0.946
        0.00144	  0.004	  0.074	 -0.113	 -0.855
        0.00144	  0.004	  0.074	 -0.113	 -0.885
        0.00144	  0.004	  0.074	 -0.113	 -0.793
        0.00145	  0.005	  0.074	 -0.113	 -0.702
        0.00145	  0.005	  0.074	 -0.113	 -0.702
        0.00145	  0.005	  0.074	 -0.113	 -0.763
        0.00146	  0.005	  0.074	 -0.113	 -0.702
        0.00146	  0.005	  0.074	 -0.113	 -0.702
        0.00146	  0.005	  0.074	 -0.113	 -0.793
        0.00147	  0.005	  0.074	 -0.113	 -0.855
        0.00147	  0.005	  0.074	 -0.113	 -0.824
        0.00147	  0.005	  0.074	 -0.112	 -0.916
        0.00148	  0.006	  0.074	 -0.112	 -0.946
        0.00148	  0.006	  0.074	 -0.112	 -1.007
        0.00148	  0.006	  0.074	 -0.112	 -1.129
        0.00149	  0.006	  0.074	 -0.112	 -1.038
        0.00149	  0.007	  0.074	 -0.112	 -0.916
        0.00149	  0.007	  0.074	 -0.112	 -1.007
        0.00150	  0.007	  0.074	 -0.112	 -0.977
        0.00150	  0.007	  0.074	 -0.112	 -0.885
        0.00150	  0.008	  0.074	 -0.112	 -0.824
        0.00151	  0.008	  0.074	 -0.112	 -0.763
        0.00151	  0.008	  0.074	 -0.112	 -0.855
        0.00151	  0.008	  0.074	 -0.112	 -1.038
        0.00152	  0.009	  0.074	 -0.112	 -0.977
        0.00152	  0.009	  0.074	 -0.112	 -0.855
        0.00152	  0.009	  0.074	 -0.112	 -0.732
        0.00153	  0.009	  0.074	 -0.112	 -0.641
        0.00153	  0.010	  0.074	 -0.112	 -0.458
        0.00153	  0.010	  0.074	 -0.112	 -0.458
        0.00154	  0.011	  0.074	 -0.112	 -0.610
        0.00154	  0.011	  0.074	 -0.112	 -0.671
        0.00154	  0.011	  0.074	 -0.112	 -0.671
        0.00155	  0.012	  0.074	 -0.112	 -0.610
        0.00155	  0.012	  0.074	 -0.112	 -0.763
        0.00155	  0.012	  0.074	 -0.112	 -0.793
        0.00156	  0.013	  0.074	 -0.112	 -0.916
        0.00156	  0.013	  0.074	 -0.112	 -0.732
        0.00156	  0.013	  0.074	 -0.112	 -0.641
        0.00157	  0.014	  0.074	 -0.112	 -0.671
        0.00157	  0.014	  0.074	 -0.112	 -0.946
        0.00157	  0.015	  0.074	 -0.112	 -1.099
        0.00158	  0.015	  0.074	 -0.112	 -1.099
        0.00158	  0.016	  0.074	 -0.112	 -0.916
        0.00158	  0.016	  0.074	 -0.112	 -0.824
        0.00159	  0.016	  0.075	 -0.112	 -0.793
        0.00159	  0.017	  0.075	 -0.112	 -0.702
        0.00159	  0.017	  0.075	 -0.112	 -0.427
        0.00160	  0.018	  0.075	 -0.112	 -0.366
        0.00160	  0.018	  0.075	 -0.112	 -0.427
        0.00160	  0.018	  0.074	 -0.112	 -0.671
        0.00161	  0.019	  0.074	 -0.112	 -0.793
        0.00161	  0.019	  0.074	 -0.112	 -0.855
        0.00161	  0.020	  0.074	 -0.112	 -0.946
        0.00162	  0.020	  0.074	 -0.112	 -1.007
        0.00162	  0.020	  0.074	 -0.112	 -1.038
        0.00162	  0.021	  0.074	 -0.112	 -0.763
        0.00163	  0.021	  0.074	 -0.112	 -0.885
        0.00163	  0.022	  0.074	 -0.112	 -0.916
        0.00163	  0.022	  0.074	 -0.112	 -0.793
        0.00164	  0.023	  0.074	 -0.112	 -0.763
        0.00164	  0.023	  0.074	 -0.111	 -0.763
        0.00164	  0.023	  0.074	 -0.111	 -0.641
        0.00165	  0.024	  0.074	 -0.111	 -0.610
        0.00165	  0.024	  0.074	 -0.111	 -0.488
        0.00165	  0.024	  0.074	 -0.111	 -0.580
        0.00166	  0.024	  0.074	 -0.111	 -0.671
        0.00166	  0.025	  0.074	 -0.111	 -0.488
        0.00166	  0.025	  0.074	 -0.111	 -0.488
